loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,label
250,1,1,3,20,24,304,643,3,0,7
34,0,0,3,9,44,985,722,7,0,1
248,0,0,4,8,21,584,462,7,0,1
197,1,1,4,5,26,1,1172,2,0,7
47,1,1,2,15,35,1002,1075,3,0,7
114,0,0,5,13,41,773,613,12,0,1
82,0,1,1,1,32,198,974,1,0,5
178,0,1,3,7,34,1467,306,6,0,5
285,0,0,1,17,11,1079,1085,9,0,1
149,1,0,3,17,53,22,646,12,0,3
64,0,0,2,6,41,841,23,1,1,0
299,0,1,0,2,32,492,888,3,0,5
79,0,0,3,20,25,1437,703,7,0,1
125,0,0,0,2,36,1194,663,1,0,1
132,0,1,1,7,19,626,784,12,0,5
226,0,1,5,11,58,919,1166,9,0,5
68,1,1,6,16,4,752,737,9,0,7
22,1,1,0,17,0,108,420,8,0,7
295,1,0,0,19,4,1232,479,5,0,3
240,1,1,2,11,29,648,1028,6,0,7
189,1,1,2,10,17,264,697,3,0,7
211,0,0,2,4,39,392,915,12,0,1
226,1,0,2,1,45,842,716,8,0,3
220,1,0,0,15,33,46,961,10,0,3
17,1,1,3,19,47,828,1088,3,0,7
206,0,0,1,12,27,1419,314,3,0,1
43,1,0,4,9,58,35,912,5,0,3
121,1,1,2,8,16,836,492,8,0,7
36,0,0,5,8,45,190,282,2,0,1
179,1,0,5,16,40,805,47,3,0,3
142,1,0,0,17,55,1146,186,3,0,3
42,0,0,3,5,0,192,999,11,0,1
42,1,0,2,20,4,1194,1058,12,0,3
78,1,0,3,7,14,814,56,8,0,3
100,1,0,3,12,40,1360,653,3,0,3
113,1,0,0,18,13,1276,1011,8,0,3
73,0,0,3,17,15,1172,621,4,0,1
211,1,1,3,16,25,733,640,11,0,7
186,1,0,3,5,33,533,175,2,0,3
152,1,1,6,16,33,1349,293,6,0,7
268,1,1,0,13,31,11,204,11,0,7
66,1,1,1,1,44,1100,825,2,0,7
22,1,0,3,19,11,707,1036,4,0,3
58,0,1,2,8,27,35,64,9,0,5
277,1,0,1,1,21,1093,1064,2,0,3
276,0,0,2,14,34,311,938,9,0,1
295,1,1,1,3,40,693,316,6,0,7
240,1,1,2,6,18,861,596,3,0,7
170,0,1,2,17,20,623,754,12,0,5
162,1,1,4,18,55,216,392,4,0,7
37,1,1,5,6,6,301,381,5,0,7
24,1,0,0,17,39,239,639,1,0,3
69,0,0,5,5,53,667,228,4,0,1
254,1,0,2,4,41,557,308,12,0,3
69,0,0,3,15,46,1017,676,2,0,1
132,0,0,1,10,10,615,933,7,0,1
38,0,0,4,16,30,927,821,5,0,1
180,0,1,6,19,39,928,428,10,0,5
141,0,1,1,9,20,1488,473,9,0,5
83,0,1,3,16,11,909,417,6,0,5
106,0,1,3,18,59,472,744,4,0,5
293,1,1,6,7,14,680,1140,1,0,7
169,1,1,2,11,37,728,31,10,0,7
231,0,0,2,1,49,1203,350,4,0,1
273,0,1,3,1,35,169,920,3,0,5
88,1,1,4,11,45,1326,1067,2,0,7
82,1,0,3,4,54,657,656,8,0,3
128,1,0,6,13,18,314,493,2,0,3
223,1,0,6,11,30,296,934,6,0,3
291,0,1,0,18,54,49,937,7,0,5
149,1,0,6,4,52,317,541,8,0,3
197,0,1,0,19,11,1112,38,9,0,5
128,0,1,5,7,29,844,389,10,0,5
196,1,0,4,8,47,388,170,12,0,3
267,0,1,2,8,8,883,316,8,0,5
166,1,0,0,6,19,965,392,9,0,3
293,1,0,0,20,53,1132,1160,3,0,3
152,1,0,4,19,57,836,380,12,0,3
127,1,1,2,7,38,1047,1026,9,0,7
245,1,1,1,6,27,520,854,2,0,7
14,0,1,2,14,21,106,629,12,0,5
80,1,0,0,12,23,1342,466,12,0,3
288,0,1,3,12,3,663,71,12,0,5
25,0,1,3,8,1,196,11,12,1,4
142,0,0,0,20,30,399,1144,5,0,1
135,0,1,2,2,11,870,424,4,0,5
158,0,1,4,6,45,928,1078,2,0,5
167,0,1,0,17,47,282,1123,10,0,5
285,0,0,0,14,8,1246,598,7,0,1
244,0,0,6,15,41,203,713,8,0,1
147,1,0,4,9,21,655,534,7,0,3
183,0,1,3,18,2,630,1080,6,0,5
256,1,1,4,8,34,608,384,4,0,7
187,1,0,0,5,29,392,75,10,0,3
78,1,0,3,6,10,1263,1006,4,0,3
76,0,1,4,18,50,926,269,7,0,5
280,1,0,2,15,46,781,107,11,0,3
28,1,1,5,7,37,1356,937,2,0,7
20,1,1,5,18,58,511,1046,6,0,7
110,1,1,3,19,26,585,1004,9,0,7
190,0,1,5,7,24,58,358,7,0,5
297,0,0,5,1,10,514,800,8,0,1
161,1,0,2,18,35,935,54,9,0,3
160,1,0,1,20,52,1436,635,9,0,3
253,1,1,4,8,59,362,814,11,0,7
159,1,0,2,3,16,1231,460,4,0,3
71,1,1,4,11,50,1035,566,2,0,7
128,0,1,3,14,39,339,772,6,0,5
140,1,1,4,5,43,169,362,6,0,7
128,1,0,3,6,43,248,948,7,0,3
107,0,0,4,14,43,233,42,8,0,1
132,0,0,4,9,24,1207,622,7,0,1
168,1,1,0,20,34,1061,457,7,0,7
68,0,1,3,13,31,1197,1025,8,0,5
30,0,0,2,16,23,276,664,4,0,1
225,1,0,4,4,24,443,723,2,0,3
174,0,0,1,1,8,1057,703,5,0,1
296,0,1,3,9,45,433,11,1,1,4
290,1,1,2,16,25,21,110,7,0,7
138,1,0,1,16,13,657,1008,12,0,3
293,0,1,6,17,5,23,516,7,0,5
27,1,0,2,14,5,367,1105,12,0,3
241,0,0,1,5,24,190,638,1,0,1
159,1,1,3,12,41,772,1127,6,0,7
171,1,1,5,1,7,1008,439,2,0,7
194,1,1,3,9,14,899,566,10,0,7
215,0,0,2,4,33,1340,1125,5,0,1
119,1,0,5,15,3,784,175,3,0,3
229,0,0,1,9,53,41,714,8,0,1
78,1,0,1,20,51,1431,947,8,0,3
128,1,0,4,14,41,717,470,3,0,3
149,1,1,6,10,46,496,865,7,0,7
177,0,1,3,13,5,958,500,9,0,5
106,0,1,2,1,46,727,436,6,0,5
114,0,0,0,13,45,159,1026,7,0,1
125,1,1,6,15,53,165,919,12,0,7
131,1,1,3,19,28,1056,512,7,0,7
61,1,0,0,4,44,842,578,7,0,3
181,0,1,6,8,50,919,450,7,0,5
272,1,0,3,11,7,1425,995,10,0,3
265,0,1,1,18,34,272,368,12,0,5
123,0,1,6,15,43,220,822,4,0,5
131,1,1,4,2,35,1007,875,2,0,7
244,1,1,2,3,4,941,458,4,0,7
49,1,0,2,4,26,404,176,12,0,3
117,0,1,4,3,45,1439,741,8,0,5
57,0,0,6,10,37,1121,831,3,0,1
269,1,0,5,15,22,981,133,3,0,3
140,1,0,1,20,14,1418,333,7,0,3
122,1,0,4,8,39,621,827,12,0,3
171,0,0,5,4,20,16,336,6,0,1
299,0,0,6,7,38,417,4,8,1,0
94,1,1,0,12,42,1205,792,1,0,7
16,0,0,5,9,46,556,664,6,0,1
174,1,0,6,7,58,1470,1156,6,0,3
184,0,1,5,12,40,577,455,9,0,5
160,0,1,3,14,40,568,544,9,0,5
147,0,0,0,18,44,534,471,3,0,1
90,1,1,4,9,15,213,79,9,0,7
255,0,0,3,5,9,95,991,1,0,1
163,0,1,4,17,59,902,618,4,0,5
225,0,1,0,10,5,1067,335,4,0,5
203,1,0,0,11,36,1422,374,4,0,3
11,0,0,6,15,3,830,171,1,0,1
215,1,0,0,1,60,551,144,3,0,3
13,0,0,4,17,0,445,963,2,0,1
229,0,1,0,15,27,974,715,10,0,5
286,0,0,2,2,3,1352,976,2,0,1
34,1,0,1,7,11,711,913,4,0,3
69,0,1,6,11,51,1123,268,10,0,5
236,1,0,4,8,20,1277,728,2,0,3
68,1,0,0,10,21,1496,183,8,0,3
176,1,0,6,9,33,191,795,6,0,3
289,1,0,3,10,32,179,755,10,0,3
38,0,1,1,9,44,947,933,11,0,5
78,1,0,6,1,34,724,723,7,0,3
135,0,0,2,14,15,701,974,10,0,1
127,1,0,6,15,43,1250,978,12,0,3
175,1,1,5,7,56,1140,650,11,0,7
67,1,1,1,7,34,742,23,5,1,6
70,0,0,4,1,27,1488,408,1,0,1
81,1,1,4,14,21,1214,1106,3,0,7
27,1,1,2,5,26,1271,1134,5,0,7
189,0,1,5,2,54,682,1086,2,0,5
79,0,1,6,18,42,1499,59,9,0,5
238,1,0,0,3,7,890,1139,3,0,3
288,0,0,0,8,44,1411,1070,9,0,1
201,0,0,5,6,56,745,91,10,0,1
95,0,1,4,16,2,1456,340,2,0,5
195,1,0,4,13,25,460,1136,3,0,3
17,1,1,3,20,36,441,224,1,0,7
46,1,0,0,1,15,491,439,8,0,3
58,0,0,2,3,46,1466,575,8,0,1
251,1,1,5,3,55,1074,168,10,0,7
161,0,1,6,17,5,752,254,9,0,5
33,1,1,6,20,15,928,662,4,0,7
73,1,1,1,12,38,1271,1000,5,0,7
59,0,1,4,10,47,46,571,1,0,5
276,1,0,5,8,41,305,733,1,0,3
94,0,0,1,8,31,227,341,5,0,1
286,1,1,4,3,30,875,1184,6,0,7
125,1,1,1,16,47,136,90,2,0,7
294,1,1,0,9,38,1093,818,11,0,7
186,0,1,4,4,4,1358,527,11,0,5
274,0,0,1,17,13,1186,700,5,0,1
118,1,1,5,8,41,1453,296,5,0,7
21,1,0,2,11,43,604,724,9,0,3
152,0,0,3,16,6,244,827,7,0,1
38,0,1,5,16,55,478,538,12,0,5
76,0,1,6,13,31,349,21,3,1,4
165,0,1,1,11,40,277,1039,9,0,5
164,1,1,3,2,14,1227,933,4,0,7
14,0,1,2,6,16,457,1049,3,0,5
14,1,0,5,1,12,1442,796,5,0,3
211,1,0,3,11,37,1481,1017,10,0,3
101,0,0,2,17,41,245,806,8,0,1
216,0,0,4,8,44,587,734,12,0,1
51,1,1,6,10,25,757,211,5,0,7
31,0,0,0,4,7,25,531,3,0,1
229,0,1,6,1,56,790,1139,10,0,5
78,1,0,2,3,53,525,1099,9,0,3
256,1,0,0,11,33,484,775,5,0,3
186,1,1,4,17,6,96,846,5,0,7
128,1,1,1,10,54,1216,710,6,0,7
121,0,1,3,3,39,1321,94,8,0,5
32,0,0,3,12,15,637,1034,4,0,1
69,1,1,4,8,11,389,488,9,0,7
245,0,0,6,14,50,854,634,2,0,1
89,0,1,1,19,47,1043,188,10,0,5
95,0,0,2,14,3,1053,299,12,0,1
241,1,1,0,13,58,1090,243,3,0,7
293,1,0,0,18,47,795,113,5,0,3
156,0,0,3,1,44,128,50,5,0,1
42,0,1,0,1,14,914,297,7,0,5
233,1,0,5,9,23,886,323,1,0,3
295,0,1,2,4,33,1149,219,6,0,5
211,0,0,6,12,2,1354,940,8,0,1
115,1,1,6,19,45,615,926,12,0,7
205,1,1,4,3,11,311,1096,7,0,7
280,0,0,4,7,25,35,12,8,1,0
217,0,0,2,19,0,760,366,8,0,1
56,1,1,0,20,56,952,729,7,0,7
285,1,1,0,14,40,1319,247,8,0,7
259,0,1,0,17,47,1325,142,12,0,5
170,1,1,3,16,33,1409,562,2,0,7
133,0,1,5,16,2,1310,727,11,0,5
28,1,1,4,18,23,692,1132,11,0,7
147,1,0,6,5,43,166,922,3,0,3
115,1,1,6,1,45,1235,943,3,0,7
172,0,0,2,7,53,848,14,10,1,0
148,0,0,0,14,0,152,609,9,0,1
84,0,1,6,10,40,120,509,3,0,5
110,1,0,0,1,58,1221,1184,10,0,3
182,0,1,1,3,19,1483,663,6,0,5
116,0,0,2,18,24,88,287,5,0,1
169,0,0,4,9,20,1272,836,6,0,1
121,1,1,0,17,32,1368,1044,3,0,7
62,1,0,4,19,13,707,545,9,0,3
11,1,0,1,7,57,1392,498,4,0,3
27,1,0,1,14,31,109,818,4,0,3
189,1,1,1,13,41,1022,806,9,0,7
284,0,0,3,15,5,969,310,10,0,1
67,0,0,1,7,39,1076,142,12,0,1
120,0,0,6,20,56,1107,1035,10,0,1
225,0,1,1,13,37,1175,763,6,0,5
138,1,1,6,4,24,54,690,10,0,7
79,1,1,1,18,24,564,929,4,0,7
116,0,1,6,19,29,382,1181,4,0,5
108,0,1,5,17,8,1123,722,12,0,5
123,1,1,5,6,22,855,410,10,0,7
92,0,0,2,12,38,781,535,6,0,1
263,0,1,6,19,2,859,71,11,0,5
88,0,1,4,17,34,806,463,3,0,5
20,0,1,3,17,58,711,1075,2,0,5
172,0,1,6,16,12,284,962,1,0,5
144,1,1,5,12,39,1331,53,12,0,7
85,0,0,2,20,55,1360,215,4,0,1
88,0,0,0,1,7,473,272,10,0,1
111,0,1,0,11,24,950,172,12,0,5
119,0,1,0,13,40,1384,802,2,0,5
70,1,1,3,1,39,428,703,2,0,7
245,0,1,6,10,11,563,386,11,0,5
154,0,0,1,7,52,576,1063,9,0,1
41,1,1,1,7,55,784,1181,4,0,7
33,0,0,0,11,20,341,287,8,0,1
28,0,1,5,7,0,282,279,12,0,5
46,1,0,4,12,38,1060,636,4,0,3
116,1,1,6,19,54,1314,690,12,0,7
265,0,1,0,15,17,9,1065,12,0,5
130,1,0,2,2,35,1174,916,10,0,3
267,0,1,4,11,49,865,650,12,0,5
142,0,0,6,20,51,90,1032,10,0,1
142,1,0,3,8,46,1125,621,12,0,3
191,0,1,5,20,40,104,29,11,1,4
48,0,1,0,14,1,1346,450,12,0,5
120,0,0,4,19,19,1203,1124,6,0,1
73,0,0,4,13,16,619,1165,7,0,1
89,1,0,5,6,16,1361,121,10,0,3
139,0,1,3,15,52,145,466,10,0,5
137,0,0,5,10,34,287,438,5,0,1
199,1,0,3,14,48,867,164,11,0,3
266,0,1,0,14,53,57,357,12,0,5
199,0,1,4,1,0,1072,678,1,0,5
73,0,0,0,17,24,764,747,2,0,1
17,0,0,2,17,42,1474,911,7,0,1
106,0,1,4,4,52,684,759,4,0,5
101,0,1,6,6,49,717,45,2,0,5
127,1,0,3,10,43,241,380,8,0,3
285,0,1,3,11,14,1179,151,1,0,5
55,1,0,4,13,23,168,485,2,0,3
97,0,0,5,11,25,291,918,11,0,1
123,0,1,1,6,14,1041,522,9,0,5
299,1,0,1,8,56,265,846,10,0,3
271,1,1,5,6,25,98,1139,3,0,7
28,0,0,1,20,44,482,434,7,0,1
166,1,1,2,7,19,628,367,11,0,7
10,1,1,2,18,47,418,641,7,0,7
186,0,0,4,8,11,590,1176,10,0,1
209,0,0,5,12,59,114,209,7,0,1
35,1,0,6,13,9,404,202,4,0,3
119,1,0,6,20,46,1380,468,4,0,3
53,0,1,2,5,20,1035,1157,7,0,5
89,1,0,3,14,2,1413,1032,5,0,3
97,1,1,6,19,37,1209,110,10,0,7
252,0,1,6,17,37,1035,997,8,0,5
123,0,0,2,20,33,1213,761,9,0,1
175,1,0,3,4,44,548,941,2,0,3
43,0,1,4,13,58,1468,962,5,0,5
193,0,1,5,6,5,640,673,9,0,5
24,1,1,6,10,41,1014,165,4,0,7
298,0,1,3,5,24,1424,598,1,0,5
42,0,0,1,11,22,679,884,2,0,1
22,1,1,5,6,31,704,266,11,0,7
246,1,1,0,4,54,110,731,11,0,7
205,0,1,4,17,6,377,951,1,0,5
78,1,0,5,18,4,2,1031,5,0,3
86,1,1,2,17,53,1161,19,11,1,6
60,0,0,3,15,19,852,871,3,0,1
115,0,1,0,17,8,932,182,1,0,5
56,1,1,0,19,45,1363,657,12,0,7
291,0,0,1,2,3,517,886,2,0,1
200,1,0,6,12,47,997,388,3,0,3
23,1,0,6,16,53,768,722,6,0,3
191,1,1,6,10,53,584,70,2,0,7
204,0,1,0,3,46,53,988,12,0,5
150,0,1,6,16,6,2,299,7,0,5
38,0,0,0,11,58,98,630,2,0,1
116,1,1,2,1,11,130,887,5,0,7
204,1,0,6,19,22,1090,52,10,0,3
83,1,0,5,11,52,1258,1148,10,0,3
87,1,0,5,10,59,1113,430,9,0,3
222,0,1,1,4,10,789,685,6,0,5
299,1,0,4,7,23,1387,385,6,0,3
233,1,0,4,17,29,317,817,12,0,3
179,1,1,3,5,53,699,1122,4,0,7
231,1,0,6,15,44,194,428,2,0,3
116,0,0,4,12,50,520,541,5,0,1
13,1,0,4,17,49,258,1187,8,0,3
152,0,0,0,13,25,714,900,6,0,1
187,0,1,4,5,39,1364,1164,1,0,5
192,1,0,1,15,22,1431,681,2,0,3
229,1,0,1,13,51,673,878,7,0,3
230,1,0,1,20,30,398,327,9,0,3
48,1,1,4,16,6,1149,1014,11,0,7
70,0,1,2,15,9,493,664,8,0,5
157,0,1,1,15,42,135,1100,2,0,5
261,1,0,1,4,40,544,1012,1,0,3
181,0,1,6,3,33,47,175,2,0,5
230,0,1,4,1,9,493,10,7,1,4
140,1,1,1,4,8,544,951,2,0,7
82,0,1,5,8,13,774,879,6,0,5
214,1,1,3,17,36,1220,1052,2,0,7
226,1,0,0,14,36,143,475,7,0,3
7,0,1,1,2,10,1193,1040,9,0,5
283,1,1,0,16,45,1136,167,4,0,7
209,0,0,5,10,29,947,132,4,0,1
112,1,0,1,20,36,1167,578,2,0,3
64,1,1,6,9,17,466,782,12,0,7
165,0,1,1,9,0,65,124,2,0,5
94,1,1,0,2,55,297,803,12,0,7
195,1,1,3,15,26,1325,729,2,0,7
146,0,0,4,19,48,57,25,4,1,0
177,0,1,3,7,14,187,942,3,0,5
85,0,1,4,5,22,795,399,1,0,5
123,0,0,1,9,36,1019,91,5,0,1
53,0,1,6,13,60,471,557,11,0,5
196,1,1,2,12,50,252,288,7,0,7
159,0,0,0,19,57,76,679,2,0,1
204,0,0,6,11,40,39,787,5,0,1
100,0,0,1,18,0,1412,25,9,1,0
25,1,1,4,5,18,572,1041,1,0,7
43,1,1,5,9,49,222,487,3,0,7
53,0,0,0,14,43,1005,795,11,0,1
192,0,0,6,9,45,1382,717,6,0,1
134,0,1,1,15,15,123,1088,10,0,5
127,1,0,3,1,33,852,24,5,1,2
147,0,1,5,16,17,973,1016,2,0,5
112,0,1,3,10,40,345,881,6,0,5
163,0,1,2,11,41,1314,932,7,0,5
149,1,1,2,17,1,1123,490,5,0,7
181,0,0,6,3,39,1049,697,4,0,1
186,1,1,6,3,30,594,690,4,0,7
14,0,0,5,4,4,1034,23,5,1,0
62,1,0,0,5,8,979,383,12,0,3
253,0,1,2,9,59,953,432,5,0,5
210,1,0,6,5,11,529,890,10,0,3
286,1,1,0,3,37,843,873,11,0,7
51,1,1,2,20,24,1220,3,11,1,6
269,1,1,6,4,30,531,1022,6,0,7
13,0,0,1,18,3,418,1111,10,0,1
77,0,1,3,18,31,89,1095,6,0,5
102,0,1,3,6,2,1219,459,9,0,5
207,1,1,6,19,11,1481,944,3,0,7
71,0,1,6,19,17,492,191,12,0,5
96,1,0,5,10,49,53,928,10,0,3
25,0,0,4,18,55,1133,231,4,0,1
184,1,0,2,9,19,649,981,2,0,3
213,1,1,1,2,46,1339,522,9,0,7
229,0,1,3,20,58,1431,255,1,0,5
237,0,1,1,17,16,755,517,4,0,5
120,0,0,6,3,29,983,903,6,0,1
90,0,1,0,11,53,771,237,7,0,5
264,0,0,5,15,21,1328,816,9,0,1
32,0,0,5,17,56,1038,642,3,0,1
111,1,1,1,16,51,4,743,3,0,7
181,1,0,2,20,6,1059,510,4,0,3
186,1,0,4,19,6,75,1008,9,0,3
23,0,1,4,11,55,1268,1096,2,0,5
29,0,1,2,3,2,1068,342,6,0,5
134,1,1,6,1,9,319,1104,4,0,7
124,0,0,2,1,34,1344,797,11,0,1
278,1,1,0,15,8,1420,545,7,0,7
123,1,1,1,1,4,959,186,10,0,7
40,1,1,1,11,18,1455,289,7,0,7
105,0,1,4,18,25,1,522,2,0,5
246,1,0,5,8,16,1294,1026,1,0,3
250,1,0,2,18,36,894,379,6,0,3
232,1,0,1,10,44,897,906,7,0,3
150,1,0,4,18,3,159,480,12,0,3
90,1,1,6,8,6,828,103,9,0,7
167,1,0,3,3,44,661,585,4,0,3
202,0,1,4,15,9,956,473,12,0,5
157,0,1,1,19,4,1264,716,11,0,5
69,0,0,1,18,45,1391,373,8,0,1
151,0,1,5,15,29,120,266,7,0,5
204,1,1,0,18,24,683,604,11,0,7
42,0,1,2,11,47,1100,262,2,0,5
90,1,1,4,15,16,1280,560,11,0,7
234,1,1,4,11,1,574,540,4,0,7
221,0,1,4,6,13,328,289,1,0,5
236,0,0,0,8,5,349,381,5,0,1
153,1,1,0,5,13,833,701,5,0,7
41,1,1,2,4,56,562,60,4,0,7
172,0,1,4,3,26,109,910,6,0,5
22,0,1,1,10,58,1148,347,1,0,5
176,1,1,2,11,41,849,356,3,0,7
143,0,1,1,18,7,1203,48,1,0,5
92,0,0,4,5,60,1499,844,11,0,1
75,0,0,2,18,19,651,935,6,0,1
216,0,1,3,3,58,851,540,6,0,5
188,0,0,0,17,41,1386,443,2,0,1
5,1,0,2,17,46,11,964,10,0,3
19,1,0,3,8,17,500,828,3,0,3
55,0,1,2,6,58,1082,551,12,0,5
38,0,0,6,5,50,1104,760,2,0,1
103,1,0,6,14,24,271,1092,12,0,3
217,0,0,6,4,10,26,177,2,0,1
177,0,0,3,10,57,956,1075,12,0,1
124,0,0,4,19,3,343,403,12,0,1
65,0,1,4,17,40,1070,827,8,0,5
155,1,0,3,8,18,1029,270,1,0,3
276,0,0,1,3,12,1340,335,3,0,1
282,0,1,6,2,5,199,952,10,0,5
170,1,0,6,17,58,1257,791,11,0,3
251,1,0,2,20,36,881,714,11,0,3
139,1,0,3,7,57,1389,416,11,0,3
57,1,0,4,9,19,919,1063,12,0,3
162,1,0,1,14,53,554,972,2,0,3
200,1,1,2,20,60,58,644,6,0,7
47,1,1,6,4,38,1404,746,2,0,7
59,0,0,6,14,19,1203,529,8,0,1
281,1,1,6,10,10,1418,110,5,0,7
292,1,0,1,8,39,1028,869,9,0,3
166,0,1,3,11,22,1317,914,12,0,5
67,1,0,0,20,30,766,99,1,0,3
171,1,0,1,3,46,585,198,1,0,3
88,0,0,4,20,57,338,125,3,0,1
156,0,0,0,11,0,621,6,10,1,0
237,0,0,4,15,55,951,1018,4,0,1
181,0,0,4,9,2,727,426,11,0,1
63,0,0,6,18,44,1472,1142,4,0,1
269,0,0,4,19,2,1312,887,8,0,1
116,1,0,6,10,44,256,1031,10,0,3
230,0,0,0,14,14,416,1068,8,0,1
268,1,1,5,14,33,65,629,12,0,7
96,0,1,5,14,20,484,654,5,0,5
246,0,1,1,13,9,565,360,9,0,5
215,0,0,0,5,43,711,674,2,0,1
201,0,1,2,20,53,931,359,6,0,5
197,0,1,4,12,21,275,239,8,0,5
78,0,0,2,8,18,762,1168,8,0,1
165,0,1,1,11,58,1433,409,2,0,5
166,1,1,4,4,12,641,987,2,0,7
98,1,0,5,12,9,176,909,12,0,3
105,1,0,6,14,31,1040,648,9,0,3
188,1,0,5,8,37,758,814,9,0,3
43,1,0,2,4,22,656,232,2,0,3
132,0,1,6,17,19,784,333,5,0,5
62,0,1,5,12,12,1238,716,5,0,5
209,0,1,4,19,31,572,547,6,0,5
237,1,0,6,15,30,1051,214,9,0,3
72,1,0,0,19,55,410,164,9,0,3
7,1,1,5,8,35,408,961,4,0,7
74,0,1,4,20,35,263,209,1,0,5
74,1,1,1,7,9,678,143,9,0,7
50,1,0,1,15,8,409,122,10,0,3
17,0,1,1,2,50,1359,1074,2,0,5
200,0,0,0,6,50,516,56,8,0,1
218,0,1,1,13,35,402,605,2,0,5
225,0,0,3,14,52,1064,1114,5,0,1
73,1,1,4,5,60,143,925,1,0,7
151,1,1,1,12,39,449,569,9,0,7
125,0,0,2,4,41,792,1167,11,0,1
55,0,0,2,2,0,1261,1013,5,0,1
128,1,1,2,4,42,1108,471,9,0,7
101,1,0,1,17,41,1128,585,6,0,3
142,0,0,5,7,39,820,493,12,0,1
197,0,0,5,18,25,506,612,12,0,1
218,0,0,0,14,37,104,157,3,0,1
237,0,1,1,2,4,8,713,4,0,5
25,1,0,6,2,11,1315,52,6,0,3
246,1,0,6,20,15,1240,804,2,0,3
215,0,1,1,9,3,996,396,12,0,5
153,1,1,0,7,17,574,484,10,0,7
105,0,1,6,13,58,1290,655,4,0,5
181,0,0,0,6,54,1456,251,3,0,1
255,0,0,6,6,47,1359,149,8,0,1
15,1,1,6,12,12,478,1048,9,0,7
199,1,0,5,2,3,561,1198,3,0,3
60,1,1,2,1,7,1250,526,6,0,7
130,1,1,2,5,38,1275,384,5,0,7
194,0,0,2,15,60,415,179,6,0,1
269,1,1,6,5,5,1395,1134,11,0,7
214,0,0,1,14,59,1149,25,7,1,0
107,1,0,2,14,33,876,47,4,0,3
286,1,0,6,13,27,590,187,10,0,3
255,0,0,4,15,6,186,1085,6,0,1
23,0,0,0,7,37,1272,644,1,0,1
299,0,0,5,9,15,742,650,3,0,1
22,0,0,1,16,39,852,473,4,0,1
236,0,0,2,17,15,1440,491,9,0,1
165,1,0,5,15,23,318,82,9,0,3
246,0,0,5,9,28,688,538,1,0,1
86,0,1,1,10,52,337,669,9,0,5
97,0,1,6,16,20,205,1030,3,0,5
243,0,0,1,9,19,573,595,10,0,1
189,1,0,3,19,6,402,16,8,1,2
40,0,0,1,18,7,634,881,3,0,1
221,0,1,2,9,55,1142,1188,12,0,5
60,1,0,1,4,44,84,747,11,0,3
211,0,0,5,16,35,368,362,8,0,1
58,1,1,2,13,18,1096,1107,9,0,7
18,0,1,6,14,12,934,769,10,0,5
11,0,0,5,18,45,1186,700,6,0,1
52,0,0,6,8,27,577,665,4,0,1
66,1,0,0,20,46,755,823,4,0,3
285,0,0,6,1,37,685,35,1,0,1
22,1,0,2,3,1,1334,500,8,0,3
125,0,1,0,7,58,217,83,7,0,5
287,1,1,1,13,57,883,278,12,0,7
19,1,1,3,6,42,1218,1041,10,0,7
67,1,1,2,20,5,1308,752,7,0,7
269,0,1,1,19,47,196,905,9,0,5
71,0,0,1,15,39,1276,820,6,0,1
100,1,0,1,16,20,1497,659,4,0,3
274,0,1,0,12,10,682,478,3,0,5
285,1,0,2,3,23,1393,85,12,0,3
210,1,0,1,6,57,584,554,9,0,3
180,1,1,4,13,11,1255,305,3,0,7
248,1,1,4,12,57,804,396,1,0,7
230,0,0,0,6,47,158,699,8,0,1
289,0,0,4,12,43,971,3,2,1,0
70,0,0,1,19,36,602,1197,2,0,1
81,1,1,2,16,40,1341,989,6,0,7
137,1,0,5,9,29,1328,810,12,0,3
215,1,1,3,9,31,22,984,5,0,7
160,0,0,5,20,58,854,508,10,0,1
106,0,1,2,4,55,903,881,7,0,5
184,1,1,3,7,33,615,1197,12,0,7
120,0,1,6,18,43,495,391,2,0,5
165,1,0,5,3,19,1391,999,1,0,3
134,0,1,1,12,20,961,368,5,0,5
167,0,0,2,17,25,141,323,9,0,1
129,0,1,4,16,19,1409,114,12,0,5
96,0,1,6,3,29,681,903,12,0,5
267,0,0,2,14,52,196,973,3,0,1
38,1,0,2,7,60,1124,680,2,0,3
52,1,1,3,18,56,807,454,10,0,7
11,0,1,2,5,1,1066,66,2,0,5
296,0,0,6,15,59,53,1064,5,0,1
295,0,1,4,13,5,603,137,9,0,5
172,1,0,6,10,43,1283,282,11,0,3
59,0,1,3,7,27,426,393,9,0,5
115,1,0,6,7,3,693,382,7,0,3
229,1,0,5,1,25,574,659,4,0,3
174,1,1,4,12,25,857,779,4,0,7
140,0,0,0,17,4,1220,194,9,0,1
115,0,0,6,8,15,1209,371,1,0,1
192,0,0,5,16,59,660,320,7,0,1
186,1,1,3,2,51,1191,947,3,0,7
66,1,1,5,16,57,1022,64,8,0,7
259,1,1,3,3,2,1280,1011,7,0,7
115,1,1,6,5,51,786,923,7,0,7
47,1,0,3,10,28,522,401,2,0,3
184,0,0,3,18,45,361,710,7,0,1
133,0,0,6,12,16,912,1070,11,0,1
124,1,1,2,2,18,1219,1104,5,0,7
28,1,0,4,14,12,729,125,9,0,3
136,1,0,1,13,19,291,748,11,0,3
