loc,is_unused,contains_sensitive,num_params,cyclomatic_complexity,commit_count,code_churn,days_since_last_edit,author_count,recent_modification,usage_score,activity_score,importance_score,sensitivity_score
43,0,1,1,7,57,514,979,8,0,3,0,1,2
133,0,0,5,9,51,123,898,12,0,3,0,3,0
276,1,0,2,2,55,776,622,9,0,0,0,2,0
124,0,1,0,7,11,1078,15,12,1,2,3,2,3
170,1,1,2,7,59,458,264,1,0,0,1,1,3
63,0,1,4,10,6,104,1134,1,0,2,0,1,3
81,1,0,6,9,36,825,233,9,0,0,1,2,0
280,0,0,6,18,34,411,645,9,0,3,0,3,0
263,0,0,1,20,32,261,31,7,0,3,2,3,0
100,0,1,2,18,38,820,1086,7,0,3,0,2,3
145,0,1,4,17,25,889,665,5,0,3,0,3,3
172,1,1,0,15,59,546,130,10,0,0,1,3,3
40,1,0,3,11,11,1107,460,2,0,0,0,1,0
182,1,1,6,6,59,1095,260,10,0,0,1,3,3
237,0,1,6,19,20,135,812,9,0,3,0,3,3
228,0,1,6,18,43,1436,763,7,0,3,0,3,3
136,0,1,1,1,2,358,582,9,0,1,0,2,3
92,1,1,4,2,1,906,629,3,0,0,0,1,3
32,0,1,5,5,9,205,1144,12,0,2,0,2,2
223,1,1,4,17,36,514,66,3,0,0,2,3,3
101,0,0,5,4,16,647,457,10,0,2,0,3,0
208,1,1,6,17,16,135,737,10,0,0,0,3,3
267,1,1,1,15,22,59,43,5,0,0,2,2,3
139,0,1,5,11,32,520,757,11,0,3,0,3,3
165,0,0,3,6,14,1451,326,11,0,2,1,2,0
256,1,1,3,8,50,834,459,4,0,0,0,1,3
47,0,0,5,3,7,789,532,4,0,2,0,1,0
265,1,1,4,4,20,267,576,6,0,0,0,3,3
189,1,1,4,16,55,781,1134,2,0,0,0,3,3
105,1,1,3,9,25,957,210,3,0,0,1,1,3
148,0,1,5,12,40,632,780,4,0,3,0,3,3
61,0,0,3,8,13,48,102,8,0,2,1,1,0
134,1,0,1,18,50,564,570,3,0,0,0,2,0
96,1,0,4,2,8,756,766,7,0,0,0,2,0
166,0,0,1,12,13,691,930,9,0,2,0,3,0
277,0,1,0,7,44,6,543,7,0,3,0,2,3
227,1,1,6,11,6,185,430,3,0,0,0,3,3
50,0,1,2,4,2,597,472,1,0,1,0,0,2
49,0,1,6,19,20,122,553,11,0,3,0,3,2
129,0,1,0,11,2,299,584,4,0,1,0,2,3
156,0,1,0,12,58,1127,717,6,0,3,0,3,3
123,0,0,5,5,1,978,439,8,0,1,0,3,0
107,0,1,6,14,52,1277,174,10,0,3,1,3,3
188,0,1,3,17,35,286,808,5,0,3,0,2,3
232,0,1,0,7,36,1094,307,7,0,3,1,2,3
267,0,0,3,11,33,372,400,11,0,3,0,3,0
162,0,1,0,5,48,1259,339,8,0,3,1,2,3
189,1,0,1,12,45,969,54,8,0,0,2,3,0
279,1,0,6,3,53,698,24,1,1,0,3,2,0
248,1,1,4,16,26,172,795,10,0,0,0,3,3
127,1,1,4,10,6,180,48,5,0,0,2,2,3
124,1,1,6,11,19,347,255,6,0,0,1,3,3
37,1,0,3,16,10,1076,992,4,0,0,0,1,0
167,0,0,1,9,3,1325,418,6,0,1,0,2,0
188,0,1,2,10,18,204,1188,12,0,2,0,2,3
54,0,0,0,8,6,781,210,11,0,2,1,1,0
106,1,1,6,9,49,116,292,10,0,0,1,3,3
58,0,1,4,7,12,504,1075,2,0,2,0,1,3
272,1,0,3,18,40,24,798,5,0,0,0,2,0
80,1,1,5,15,42,1043,155,10,0,0,1,3,3
14,0,1,2,3,44,867,1121,3,0,3,0,0,2
214,0,1,5,18,58,615,917,7,0,3,0,3,3
67,1,0,0,15,30,1346,1016,11,0,0,0,2,0
269,0,1,5,6,35,664,744,2,0,3,0,2,3
262,0,0,0,2,39,769,224,2,0,3,1,1,0
161,0,0,3,13,42,1363,819,12,0,3,0,3,0
242,0,0,5,12,45,18,378,1,0,3,0,3,0
88,0,0,3,19,23,1468,380,7,0,3,0,2,0
139,1,0,3,11,20,1424,59,11,0,0,2,3,0
247,1,1,3,5,27,1451,252,5,0,0,1,1,3
26,0,0,0,17,27,402,860,5,0,3,0,1,0
14,0,0,6,19,53,1075,615,3,0,3,0,2,0
284,0,0,2,13,24,1212,791,8,0,3,0,3,0
73,0,1,5,9,1,712,626,10,0,1,0,2,3
84,0,0,4,3,1,840,350,2,0,1,1,1,0
11,0,0,6,14,25,30,74,7,0,3,2,3,0
184,1,1,1,8,49,110,1149,8,0,0,0,2,3
278,0,1,1,20,10,596,729,12,0,2,0,3,3
162,0,1,1,3,43,1470,1141,7,0,3,0,2,3
218,0,1,5,3,32,1024,704,7,0,3,0,3,3
223,1,0,4,18,45,896,259,12,0,0,1,3,0
236,1,0,5,8,32,1087,154,3,0,0,1,2,0
179,0,0,0,8,36,1481,870,3,0,3,0,1,0
143,0,0,1,18,52,1160,731,5,0,3,0,2,0
27,0,0,0,8,33,597,64,11,0,3,2,1,0
179,1,0,1,18,17,469,1017,9,0,0,0,3,0
51,1,1,2,15,7,159,291,5,0,0,1,1,3
211,1,1,6,10,10,327,866,4,0,0,0,2,3
212,0,1,2,4,3,664,681,6,0,1,0,2,3
175,0,0,0,3,13,849,44,11,0,2,2,2,0
99,1,0,3,8,45,1253,102,8,0,0,1,1,0
131,1,1,5,5,29,668,364,3,0,0,1,2,3
101,1,1,4,5,17,511,421,10,0,0,0,3,3
207,0,1,5,20,46,69,769,6,0,3,0,3,3
45,1,1,3,13,34,204,173,1,0,0,1,1,2
199,1,0,4,6,1,653,1102,11,0,0,0,3,0
49,1,0,6,1,34,1128,464,7,0,0,0,2,0
256,0,1,1,9,26,343,596,10,0,3,0,2,3
297,1,1,3,6,41,1157,638,1,0,0,0,1,3
176,1,1,6,1,26,871,1083,4,0,0,0,2,3
297,0,0,2,13,49,1027,313,10,0,3,1,3,0
61,1,1,4,10,25,581,557,5,0,0,0,1,3
209,1,1,0,17,29,68,116,1,0,0,1,2,3
121,0,0,3,4,45,1428,122,11,0,3,1,2,0
53,1,0,1,6,29,928,435,2,0,0,0,0,0
235,1,1,2,7,38,866,31,4,0,0,2,1,3
106,1,1,2,16,52,37,1024,7,0,0,0,3,3
14,0,0,1,20,28,277,760,9,0,3,0,2,0
145,0,0,2,2,22,398,544,6,0,3,0,2,0
212,1,0,1,3,30,1209,1192,1,0,0,0,1,0
80,0,1,4,18,16,633,73,12,0,2,2,3,3
187,1,0,0,12,14,1396,1118,2,0,0,0,2,0
10,1,0,3,18,13,176,53,10,0,0,2,2,0
264,1,0,5,1,57,611,841,3,0,0,0,2,0
130,1,0,6,18,7,995,543,3,0,0,0,3,0
294,0,1,4,11,5,196,201,11,0,2,1,3,3
228,0,0,5,20,22,365,300,7,0,3,1,3,0
201,1,1,3,18,26,1230,430,11,0,0,0,3,3
135,1,0,1,5,0,90,846,12,0,0,0,2,0
186,0,0,6,1,44,183,735,1,0,3,0,2,0
244,1,0,6,16,51,15,974,11,0,0,0,3,0
275,1,1,3,11,46,286,876,3,0,0,0,2,3
129,1,1,1,14,29,847,89,3,0,0,2,2,3
102,1,0,6,11,0,895,783,8,0,0,0,3,0
200,1,1,0,8,48,808,984,5,0,0,0,1,3
83,0,0,5,3,47,552,688,7,0,3,0,2,0
36,1,1,3,4,17,1248,1184,5,0,0,0,0,2
52,0,1,2,5,8,961,391,9,0,2,0,1,3
292,0,1,5,12,23,140,840,6,0,3,0,3,3
133,1,0,5,6,38,1327,631,7,0,0,0,3,0
140,0,0,5,12,58,659,406,11,0,3,0,3,0
52,1,1,3,4,3,821,1178,9,0,0,0,1,3
274,1,1,5,4,23,1364,567,8,0,0,0,3,3
202,0,0,3,4,60,780,99,3,0,3,1,1,0
104,0,0,0,16,38,1249,669,1,0,3,0,2,0
152,1,1,2,2,5,238,1108,6,0,0,0,2,3
68,0,1,6,4,22,146,74,11,0,3,2,2,3
55,0,0,4,11,40,777,173,8,0,3,1,3,0
131,1,0,5,17,52,962,661,9,0,0,0,3,0
114,1,0,0,16,16,558,446,8,0,0,0,3,0
291,1,0,6,1,27,743,822,12,0,0,0,3,0
261,0,0,4,8,27,808,5,8,1,3,3,3,0
161,1,1,0,11,14,1439,349,6,0,0,1,3,3
176,0,1,6,18,15,1424,860,8,0,2,0,3,3
142,0,0,6,9,29,126,1084,1,0,3,0,2,0
125,0,0,5,15,54,323,122,5,0,3,1,3,0
271,1,1,0,6,41,170,878,3,0,0,0,1,3
181,1,0,4,1,15,889,124,5,0,0,1,2,0
58,0,1,5,7,52,260,184,6,0,3,1,2,3
143,0,1,4,17,32,1220,952,10,0,3,0,3,3
162,1,1,1,3,17,1482,847,1,0,0,0,1,3
180,1,1,2,19,50,1246,197,12,0,0,1,3,3
279,0,1,3,10,38,1117,675,4,0,3,0,1,3
202,0,0,3,16,15,551,272,9,0,2,1,3,0
252,0,0,6,17,34,1132,875,2,0,3,0,3,0
163,0,1,0,14,10,1320,598,10,0,2,0,3,3
142,1,0,5,9,41,1200,998,9,0,0,0,3,0
223,0,1,4,10,16,582,444,12,0,2,0,3,3
165,0,1,0,4,20,831,754,3,0,3,0,1,3
206,0,1,2,1,57,536,749,12,0,3,0,2,3
292,0,1,4,20,43,1028,804,3,0,3,0,3,3
288,0,0,5,1,2,199,829,8,0,1,0,3,0
92,0,0,3,1,16,324,251,1,0,2,1,0,0
209,0,0,4,20,31,1377,9,8,1,3,3,3,0
245,1,1,2,19,41,571,798,9,0,0,0,3,3
257,1,0,4,16,19,824,379,9,0,0,0,3,0
142,1,1,1,15,37,565,245,11,0,0,1,3,3
110,0,1,5,12,41,1433,632,7,0,3,0,3,3
116,0,0,4,20,2,1277,104,8,0,1,1,3,0
201,1,1,6,3,27,737,991,3,0,0,0,2,3
128,1,1,6,3,21,1163,124,4,0,0,1,2,3
208,1,1,5,19,4,1142,173,10,0,0,1,3,3
264,0,0,3,15,26,1066,719,5,0,3,0,2,0
240,0,1,2,11,18,1302,492,9,0,2,0,3,3
212,0,1,3,18,26,842,648,4,0,3,0,2,3
160,0,0,0,12,51,178,352,10,0,3,1,3,0
35,1,1,2,1,55,20,175,2,0,0,1,0,2
36,0,1,1,15,51,1159,318,10,0,3,1,2,2
24,1,1,4,1,55,409,262,10,0,0,1,2,2
240,0,0,1,5,55,1241,867,4,0,3,0,1,0
193,1,1,1,20,45,85,576,12,0,0,0,3,3
85,0,1,5,7,42,419,1124,8,0,3,0,2,3
220,1,1,1,8,36,885,824,1,0,0,0,1,3
88,0,1,3,10,7,910,185,7,0,2,1,1,3
87,1,0,0,6,20,1177,287,8,0,0,1,1,0
132,1,1,1,5,36,1069,493,2,0,0,0,1,3
80,0,0,1,14,36,578,1185,5,0,3,0,1,0
215,1,1,2,6,9,33,99,4,0,0,1,1,3
44,0,1,6,5,43,1131,688,11,0,3,0,2,2
81,0,1,0,12,27,1116,13,9,1,3,3,2,3
85,1,0,1,13,40,1498,164,6,0,0,1,2,0
139,0,1,4,12,12,650,1026,1,0,2,0,3,3
210,0,0,2,7,60,188,216,1,0,3,1,1,0
217,1,1,5,20,26,874,588,12,0,0,0,3,3
136,0,0,4,10,19,592,489,4,0,2,0,2,0
213,1,1,1,4,12,1130,1161,3,0,0,0,1,3
187,0,0,3,12,37,1391,699,6,0,3,0,3,0
146,0,1,5,2,23,497,138,3,0,3,1,2,3
229,1,1,6,13,19,1364,372,2,0,0,0,3,3
122,0,1,2,7,24,232,457,10,0,3,0,2,3
218,1,1,4,3,45,1307,639,4,0,0,0,2,3
72,1,1,0,8,48,169,1056,12,0,0,0,1,3
28,0,1,4,12,15,1166,816,9,0,2,0,3,2
24,0,0,0,15,11,1024,681,5,0,2,0,1,0
231,1,1,5,12,14,978,407,1,0,0,0,3,3
137,1,1,0,5,34,1182,1069,6,0,0,0,2,3
182,1,1,5,8,20,546,904,8,0,0,0,3,3
112,1,1,1,2,0,580,709,4,0,0,0,1,3
281,0,0,0,13,18,952,1097,1,0,2,0,2,0
193,0,1,2,18,54,255,275,8,0,3,1,3,3
202,0,0,4,1,42,693,157,11,0,3,1,3,0
88,1,0,1,19,0,1294,487,7,0,0,0,2,0
50,1,1,0,4,31,1173,914,6,0,0,0,1,2
203,1,0,6,13,49,1236,338,5,0,0,1,3,0
77,0,1,4,8,2,910,728,8,0,1,0,2,3
286,0,1,6,20,16,1358,365,11,0,2,1,3,3
88,0,1,5,10,25,32,387,5,0,3,0,1,3
210,1,0,3,3,59,904,805,6,0,0,0,2,0
258,0,0,6,7,18,934,927,9,0,2,0,3,0
268,1,1,2,8,49,651,134,12,0,0,1,2,3
10,1,0,4,16,27,969,856,10,0,0,0,3,0
77,1,0,0,11,31,1287,604,12,0,0,0,2,0
84,1,0,4,18,41,165,562,10,0,0,0,3,0
56,0,0,3,17,13,1147,186,2,0,2,1,1,0
239,0,0,3,10,6,276,1159,10,0,2,0,2,0
239,0,1,5,6,21,883,552,6,0,3,0,3,3
106,0,0,1,3,58,911,205,12,0,3,1,2,0
291,1,0,5,10,2,549,508,10,0,0,0,3,0
79,0,0,3,2,10,1219,801,5,0,2,0,0,0
225,1,0,5,6,32,913,498,7,0,0,0,3,0
196,0,0,0,18,14,20,447,8,0,2,0,3,0
122,1,1,1,12,9,945,984,9,0,0,0,3,3
240,1,1,0,11,47,1379,467,7,0,0,0,3,3
27,0,0,0,7,2,686,392,2,0,1,0,0,0
200,0,1,0,19,18,1352,135,4,0,2,1,2,3
151,1,1,4,17,56,397,232,7,0,0,1,3,3
184,1,0,3,18,27,146,551,6,0,0,0,3,0
199,0,1,5,13,30,339,226,5,0,3,1,3,3
44,0,0,4,11,58,774,599,10,0,3,0,3,0
203,0,1,6,16,59,1428,214,6,0,3,1,3,3
108,1,0,3,20,29,167,800,5,0,0,0,2,0
247,1,0,0,6,47,960,190,4,0,0,1,1,0
178,0,0,5,1,56,648,758,1,0,3,0,2,0
219,1,0,2,4,15,1236,1044,10,0,0,0,2,0
155,0,0,6,1,54,244,1019,6,0,3,0,3,0
281,0,0,6,12,31,855,309,1,0,3,1,3,0
126,1,1,5,3,20,1213,353,3,0,0,1,2,3
294,0,1,3,1,49,603,399,7,0,3,0,2,3
233,0,1,2,4,48,221,273,1,0,3,1,1,3
152,1,0,6,6,21,217,1059,3,0,0,0,2,0
285,1,0,6,16,59,415,801,12,0,0,0,3,0
245,1,1,6,17,1,1336,192,3,0,0,1,3,3
264,1,1,3,12,42,1030,180,9,0,0,1,3,3
257,1,1,4,16,3,640,739,2,0,0,0,3,3
102,0,1,0,9,5,25,418,10,0,2,0,2,3
56,0,0,4,4,34,292,354,9,0,3,1,2,0
209,0,1,1,2,13,439,222,4,0,2,1,1,3
93,0,0,2,12,2,1325,181,11,0,1,1,2,0
35,0,0,3,10,43,128,978,10,0,3,0,1,0
251,1,1,2,12,47,708,497,9,0,0,0,3,3
31,0,0,5,4,36,600,842,10,0,3,0,2,0
131,0,1,2,8,14,1302,201,2,0,2,1,1,3
133,1,0,0,13,60,1274,699,1,0,0,0,2,0
111,1,1,0,15,60,656,831,6,0,0,0,3,3
216,0,1,5,20,31,320,403,3,0,3,0,3,3
228,0,0,5,13,36,548,699,5,0,3,0,3,0
69,0,0,3,6,20,166,1001,9,0,3,0,1,0
67,1,1,1,18,40,1244,398,9,0,0,0,2,3
282,0,1,4,7,44,340,1152,4,0,3,0,2,3
99,1,0,3,14,60,595,451,4,0,0,0,1,0
187,0,1,2,1,7,564,804,4,0,2,0,1,3
260,1,0,4,3,40,40,506,9,0,0,0,3,0
256,0,0,4,10,32,501,415,8,0,3,0,3,0
168,1,1,6,19,32,226,593,4,0,0,0,3,3
286,1,0,5,20,48,802,139,10,0,0,1,3,0
9,1,1,6,11,24,215,735,11,0,0,0,3,2
181,1,0,0,16,8,1380,747,12,0,0,0,3,0
235,0,1,1,1,56,1085,302,8,0,3,1,2,3
238,1,1,1,2,7,768,512,8,0,0,0,2,3
84,0,0,4,6,47,274,540,1,0,3,0,1,0
142,0,0,4,2,33,1216,876,3,0,3,0,2,0
209,0,0,1,2,4,559,1044,2,0,1,0,1,0
229,0,1,4,17,19,1166,1132,9,0,2,0,3,3
73,0,0,4,16,26,810,50,7,0,3,2,3,0
112,1,1,3,7,57,202,1114,3,0,0,0,1,3
196,1,1,0,17,34,250,249,5,0,0,1,2,3
110,1,0,4,20,17,1242,79,8,0,0,2,3,0
113,1,0,1,13,60,340,1152,8,0,0,0,3,0
48,0,1,2,16,13,366,239,6,0,2,1,2,2
7,1,1,1,3,48,1082,1118,5,0,0,0,0,2
85,0,1,6,13,2,73,1055,1,0,1,0,2,3
93,1,1,4,13,32,539,419,5,0,0,0,2,3
96,0,1,1,17,27,989,385,5,0,3,0,1,3
22,0,1,5,2,35,1188,893,6,0,3,0,2,2
189,0,1,6,17,44,1481,984,7,0,3,0,3,3
139,0,0,1,5,35,616,282,4,0,3,1,1,0
98,0,1,1,14,47,1007,310,11,0,3,1,2,3
33,1,0,1,3,52,606,489,4,0,0,0,0,0
111,1,1,3,16,16,914,1148,8,0,0,0,3,3
32,0,0,6,17,33,126,576,4,0,3,0,2,0
214,0,1,1,12,32,62,902,1,0,3,0,2,3
278,0,0,2,7,7,152,63,2,0,2,2,1,0
74,1,0,5,3,47,149,45,8,0,0,2,2,0
159,0,0,3,4,57,102,438,9,0,3,0,2,0
85,0,1,1,7,57,1296,603,1,0,3,0,0,3
44,0,1,3,3,37,1131,605,9,0,3,0,1,2
179,0,1,3,9,36,896,117,12,0,3,1,2,3
7,0,1,3,19,17,890,579,4,0,2,0,1,2
206,0,0,5,3,19,524,1010,7,0,2,0,3,0
229,1,1,1,8,8,352,1078,2,0,0,0,1,3
267,0,0,5,19,34,686,22,10,1,3,3,3,0
255,1,0,0,11,57,1021,81,1,0,0,2,2,0
76,0,1,2,1,12,852,570,6,0,2,0,1,3
241,0,0,0,1,28,774,409,2,0,3,0,1,0
137,1,0,5,3,0,1006,148,3,0,0,1,2,0
173,1,0,6,13,18,1199,914,7,0,0,0,3,0
69,0,1,2,12,45,661,485,12,0,3,0,2,3
27,0,0,4,3,24,817,105,2,0,3,1,1,0
176,0,0,0,3,9,1251,576,8,0,2,0,2,0
254,0,1,6,5,19,443,615,6,0,2,0,3,3
290,1,0,3,16,32,293,1117,4,0,0,0,2,0
80,0,1,6,9,15,1024,161,4,0,2,1,1,3
87,1,1,3,15,25,270,1088,6,0,0,0,2,3
90,1,0,0,9,25,13,323,11,0,0,1,1,0
237,1,1,2,10,50,633,287,4,0,0,1,1,3
94,0,1,2,3,28,156,809,5,0,3,0,0,3
268,1,1,5,10,40,210,337,9,0,0,1,3,3
224,0,0,3,15,28,694,1152,9,0,3,0,3,0
262,0,1,0,14,16,111,27,1,1,2,3,2,3
110,0,0,0,4,8,1305,581,4,0,2,0,1,0
260,0,1,0,17,20,641,885,6,0,3,0,3,3
261,1,1,3,2,18,797,812,11,0,0,0,2,3
88,1,1,4,12,44,1339,67,2,0,0,2,2,3
20,1,0,3,12,42,1067,35,6,0,0,2,2,0
209,1,0,3,13,47,613,734,8,0,0,0,3,0
45,0,0,4,13,51,715,1054,6,0,3,0,3,0
96,1,0,0,14,24,52,396,10,0,0,0,2,0
161,1,1,4,12,19,197,770,1,0,0,0,3,3
181,0,0,3,11,38,1395,1081,7,0,3,0,3,0
5,0,1,2,14,34,350,488,12,0,3,0,2,2
66,1,1,2,16,49,120,1060,2,0,0,0,1,3
243,1,1,1,20,4,222,978,2,0,0,0,2,3
244,0,0,4,6,28,559,459,9,0,3,0,3,0
199,1,0,3,12,55,939,535,11,0,0,0,3,0
32,1,1,3,14,10,179,849,10,0,0,0,2,2
86,0,1,1,10,29,1360,473,2,0,3,0,0,3
191,0,0,5,19,37,427,293,4,0,3,1,3,0
177,0,1,3,13,2,663,9,11,1,1,3,3,3
155,1,0,3,9,18,1311,940,7,0,0,0,2,0
221,1,1,5,20,56,1227,97,2,0,0,1,3,3
238,0,0,3,19,51,485,454,11,0,3,0,3,0
104,1,0,3,12,12,488,647,11,0,0,0,3,0
96,1,0,5,14,44,23,19,8,1,0,3,3,0
69,1,0,2,3,0,1157,199,6,0,0,1,1,0
114,1,0,3,14,2,1295,894,8,0,0,0,3,0
17,0,1,5,6,50,836,710,10,0,3,0,2,2
31,0,1,3,20,10,203,967,5,0,2,0,1,2
71,1,1,3,18,55,54,795,9,0,0,0,2,3
138,1,1,4,8,35,137,855,10,0,0,0,3,3
233,1,0,0,10,43,431,383,11,0,0,0,2,0
128,1,0,2,15,53,1144,374,8,0,0,0,3,0
196,1,1,2,11,51,637,484,6,0,0,0,3,3
259,0,1,4,3,31,1152,707,10,0,3,0,3,3
283,1,1,0,8,13,562,1199,11,0,0,0,2,3
264,0,0,5,17,2,1351,1092,7,0,1,0,3,0
164,0,1,1,5,23,271,74,4,0,3,2,1,3
201,0,0,2,10,29,197,1182,10,0,3,0,2,0
238,0,0,2,1,47,826,910,10,0,3,0,2,0
91,1,1,2,11,24,1254,115,1,0,0,1,1,3
187,0,1,0,20,33,1042,35,2,0,3,2,2,3
104,1,1,0,7,40,701,351,2,0,0,1,1,3
49,0,1,3,4,56,310,90,9,0,3,2,1,2
283,0,0,6,7,25,1122,591,10,0,3,0,3,0
240,1,0,2,5,45,207,939,4,0,0,0,1,0
148,1,0,5,9,48,147,955,9,0,0,0,3,0
242,1,0,4,20,26,936,1184,12,0,0,0,3,0
293,1,0,5,3,47,423,1057,12,0,0,0,3,0
274,1,1,3,18,49,318,270,2,0,0,1,2,3
232,1,0,4,12,3,1232,50,2,0,0,2,3,0
264,1,0,2,4,58,1113,686,8,0,0,0,2,0
268,0,0,2,3,7,474,1188,5,0,2,0,1,0
192,0,0,6,9,42,1047,1003,5,0,3,0,2,0
35,1,1,3,7,42,1015,274,4,0,0,1,0,2
105,0,1,1,5,59,1149,96,3,0,3,1,1,3
64,0,1,1,18,26,461,477,1,0,3,0,1,3
124,1,0,2,12,49,13,73,1,0,0,2,2,0
185,1,1,6,6,27,606,662,6,0,0,0,3,3
249,0,0,2,14,18,514,1077,9,0,2,0,3,0
182,1,1,5,8,30,660,340,7,0,0,1,3,3
121,0,0,0,15,2,255,711,8,0,1,0,3,0
181,0,0,0,6,15,13,1058,6,0,2,0,2,0
64,1,0,3,1,29,833,210,1,0,0,1,0,0
157,0,0,6,16,54,475,149,11,0,3,1,3,0
187,0,1,0,10,50,479,229,1,0,3,1,1,3
207,1,1,3,3,33,6,266,8,0,0,1,2,3
51,0,0,0,12,60,617,750,10,0,3,0,2,0
44,1,0,3,13,35,285,73,4,0,0,2,1,0
145,1,0,3,3,55,834,452,4,0,0,0,1,0
118,1,1,4,16,23,700,414,5,0,0,0,3,3
71,1,0,5,12,11,831,164,5,0,0,1,2,0
146,1,0,0,17,53,1154,108,9,0,0,1,3,0
13,0,0,3,12,5,816,600,5,0,2,0,1,0
177,1,0,3,10,46,334,431,9,0,0,0,2,0
11,0,1,5,4,45,1287,361,3,0,3,1,1,2
125,0,0,4,2,3,1310,939,4,0,1,0,2,0
65,0,0,0,17,4,723,314,1,0,1,1,1,0
203,0,0,4,8,18,906,799,10,0,2,0,3,0
19,1,1,2,14,21,355,767,9,0,0,0,2,2
65,1,0,2,19,12,266,858,9,0,0,0,2,0
258,1,1,4,9,1,728,323,6,0,0,1,3,3
60,1,0,6,12,54,1320,371,8,0,0,0,3,0
55,1,1,2,14,57,413,291,12,0,0,1,2,3
35,0,1,0,15,42,295,719,9,0,3,0,2,2
137,1,0,0,14,45,548,1135,9,0,0,0,3,0
285,0,0,5,13,26,1095,569,10,0,3,0,3,0
123,1,0,3,4,34,973,511,9,0,0,0,2,0
196,0,0,1,13,53,787,1171,8,0,3,0,3,0
203,0,0,6,20,46,762,995,1,0,3,0,3,0
88,0,1,6,12,18,805,283,7,0,2,1,3,3
110,0,0,3,9,13,550,23,6,1,2,3,2,0
76,1,0,1,12,40,1423,638,1,0,0,0,1,0
26,0,0,0,20,34,1427,176,6,0,3,1,2,0
190,1,1,4,14,0,945,76,6,0,0,2,3,3
26,0,0,1,14,34,170,382,12,0,3,0,2,0
278,1,0,2,19,5,1470,1109,4,0,0,0,2,0
270,1,0,5,9,2,106,249,6,0,0,1,3,0
295,0,1,3,6,23,1482,342,4,0,3,1,1,3
96,1,1,3,4,28,251,266,1,0,0,1,0,3
185,0,0,3,17,7,1087,1095,1,0,2,0,2,0
74,0,0,1,17,8,1414,1051,7,0,2,0,2,0
295,1,1,2,3,26,977,6,8,1,0,3,2,3
285,1,0,3,4,46,434,127,1,0,0,1,1,0
39,1,1,2,10,33,842,102,3,0,0,1,0,2
26,0,1,2,11,28,1036,308,3,0,3,1,1,2
203,1,1,3,13,3,237,996,5,0,0,0,2,3
46,0,1,2,16,0,211,426,7,0,1,0,2,2
89,0,1,0,18,15,947,1176,12,0,2,0,2,3
248,1,0,1,6,21,1236,997,6,0,0,0,2,0
7,1,1,5,19,44,669,929,12,0,0,0,3,2
36,0,1,2,18,35,1481,272,11,0,3,1,2,2
46,1,1,5,18,21,1071,444,7,0,0,0,3,2
107,0,1,6,19,43,1392,1019,7,0,3,0,3,3
144,1,0,2,2,27,993,305,10,0,0,1,2,0
216,1,1,2,2,3,49,247,2,0,0,1,1,3
185,0,0,6,7,30,1022,1193,6,0,3,0,3,0
225,1,1,3,16,40,400,376,8,0,0,0,3,3
206,1,1,2,1,26,877,1033,10,0,0,0,2,3
78,0,0,0,1,42,92,425,12,0,3,0,1,0
198,0,0,0,2,58,703,370,11,0,3,0,2,0
24,0,0,3,6,15,653,629,5,0,2,0,0,0
218,0,1,0,13,33,698,323,8,0,3,1,3,3
224,0,0,0,3,0,248,879,3,0,1,0,1,0
127,1,1,5,9,33,1255,271,6,0,0,1,3,3
294,0,1,1,17,1,390,68,8,0,1,2,3,3
165,1,0,2,2,1,807,191,11,0,0,1,2,0
143,1,1,6,6,33,683,1054,2,0,0,0,2,3
103,1,0,4,6,42,1149,783,6,0,0,0,3,0
201,1,1,1,10,19,380,429,8,0,0,0,2,3
184,0,1,4,6,3,565,479,8,0,1,0,3,3
294,0,0,6,5,41,713,64,9,0,3,2,3,0
237,0,0,6,16,43,687,264,10,0,3,1,3,0
178,0,0,2,8,25,385,667,12,0,3,0,2,0
38,1,1,1,13,9,1200,1163,2,0,0,0,1,2
283,0,0,0,20,20,629,797,7,0,3,0,3,0
120,1,1,0,5,3,489,838,6,0,0,0,2,3
255,0,0,4,14,46,1136,1034,12,0,3,0,3,0
80,1,0,6,9,46,895,626,12,0,0,0,2,0
104,1,1,4,20,0,357,274,10,0,0,1,3,3
245,0,0,1,8,36,826,164,4,0,3,1,1,0
98,1,1,3,15,0,426,808,3,0,0,0,1,3
183,1,1,0,20,31,411,980,6,0,0,0,3,3
28,0,0,2,5,40,220,787,9,0,3,0,1,0
191,1,1,5,7,34,904,661,10,0,0,0,3,3
23,1,0,5,3,37,661,644,8,0,0,0,2,0
42,0,1,6,18,37,1033,564,5,0,3,0,2,2
17,1,0,4,11,7,1063,190,12,0,0,1,3,0
49,1,1,2,20,25,1062,48,8,0,0,2,2,2
13,1,0,0,5,6,518,318,3,0,0,1,0,0
37,0,0,2,13,33,77,1008,10,0,3,0,2,0
52,1,0,6,14,14,53,905,8,0,0,0,3,0
276,1,0,3,3,0,130,289,4,0,0,1,1,0
10,0,1,6,11,44,7,24,11,1,3,3,3,2
116,1,0,0,3,24,47,756,11,0,0,0,2,0
262,0,0,1,7,5,742,340,3,0,2,1,1,0
195,1,0,4,9,29,1254,1130,3,0,0,0,2,0
207,0,0,5,8,49,810,827,8,0,3,0,3,0
42,0,0,1,8,10,1423,1141,3,0,2,0,0,0
127,0,0,1,20,36,633,678,2,0,3,0,2,0
181,0,0,4,7,16,1340,84,9,0,2,2,3,0
